건축물_유형,근저당권_개수,채권최고액,근저당권_설정일_최근,신탁_등기여부,압류_가압류_개수,선순위_채권_존재여부,전입_가능여부,우선변제권_여부,주소,전세가,매매가,전세가율,과거_매매가,과거_전세가,과거_전세가율,위험도
아파트,3,81500000,2022-01-25,False,1,True,False,False,서울특별시 강서구 화곡동 471-18외 1필지 디에스에코타운 제103동 제4층 제402호,,,,190000000.0,,,1
아파트,0,0,,False,6,True,False,False,서울특별시 강서구 화곡동 471-16외 1필지 디에스에코타운 제104동 제5층 제504호,,,,280000000.0,280000000.0,100.00%,1
아파트,0,0,,False,4,True,False,False,서울특별시 강서구 화곡동 796-13외 3필지 웰피아 제3층 제301호,,,,230000000.0,230000000.0,100.00%,1
아파트,0,0,,False,9,True,False,False,서울특별시 강서구 화곡동 787-20외 1필지 우현스카이빌 제4층 제402호,,,,220000000.0,,,1
아파트,0,0,,False,11,True,False,False,서울특별시 강서구 화곡동 371-65 아줄리움 제4층 제403호,,,,150000000.0,150000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 1037-14 다솜타운 제나동 제203호,,,,,180000000.0,,1
아파트,0,0,,False,8,True,False,False,서울특별시 강서구 화곡동 1037-14 다솜타운 제나동 제302호,,,,265000000.0,330000000.0,124.53%,1
아파트,0,0,,False,9,True,False,False,서울특별시 강서구 화곡동 870-19외 1필지 이노셀 제3층 제301호,,,,225000000.0,229000000.0,101.78%,1
아파트,0,0,,False,12,True,False,False,서울특별시 강서구 화곡동 366-21 제이케이빌 제5층 제501호,,,,247000000.0,240000000.0,97.17%,1
빌라,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 1055-3 그레이스빌 제3층 제301호,,,,,,,1
아파트,0,0,,False,5,True,False,False,서울특별시 강서구 공항동 673-8외 1필지 참터리치빌 제4층 제402호,,,,214000000.0,214000000.0,100.00%,1
기타,0,0,,False,24,True,False,False,서울특별시 강서구 화곡동 840-2 보노하우스6차 제6층 제602호,,,,,315000000.0,,1
아파트,0,0,,False,9,True,False,False,서울특별시 강서구 화곡동 788-4 블루힐 제3층 제304호,,,,222000000.0,226000000.0,101.80%,1
아파트,0,0,,False,7,True,False,False,서울특별시 강서구 화곡동 102-121외 1필지 아이디움 제4층 제404호,,,,,,,1
아파트,0,0,,False,3,True,False,False,서울특별시 도봉구 쌍문동 420-29 비전팰리스 제4층 제401호,,,,,,,1
기타,0,0,,False,5,True,False,False,서울특별시 성북구 정릉동 202-27외 2필지 에이치케이팰리스 제102동 제1층 제102호,,,,248000000.0,260400000.0,105.00%,1
빌라,0,0,,False,3,True,False,False,서울특별시 도봉구 창동 632-29 대원쉐르빌11차 제5층 제502호,,,,,285000000.0,,1
기타,0,0,,False,9,True,False,False,서울특별시 도봉구 쌍문동 480-8 비젼팰리스 제4층 제402호,,,,135000000.0,135000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,서울특별시 노원구 상계동 407-16 제이스타팰리스 제3층 제302호,,,,,230000000.0,,1
아파트,0,0,,False,11,True,False,False,서울특별시 성북구 돈암동 413-124외 1필지 제에이동 제2층 제201호,,,,,290000000.0,,1
아파트,0,0,,False,3,True,False,False,서울특별시 성북구 정릉동 206-101 가온팰리스 제에이동 제1층 제102호,,,,320000000.0,320000000.0,100.00%,1
아파트,0,0,,False,7,True,False,False,서울특별시 성북구 정릉동 206-171 가온팰리스 제비동 제1층 제102호,,,,,310000000.0,,1
기타,0,0,,False,7,True,False,False,서울특별시 성북구 돈암동 413-133외 1필지 다온숲 제가동 제2층 제204호,,,,235000000.0,235000000.0,100.00%,1
기타,0,0,,False,10,True,False,False,서울특별시 성북구 돈암동 413-133외 1필지 다온숲 제가동 제3층 제304호,,,,235000000.0,270000000.0,114.89%,1
기타,0,0,,False,8,True,False,False,서울특별시 성북구 돈암동 413-133외 1필지 다온숲 제가동 제4층 제402호,,,,,275000000.0,,1
기타,0,0,,False,5,True,False,False,서울특별시 성북구 돈암동 413-133외 1필지 다온숲 제나동 제4층 제401호,,,,,225000000.0,,1
기타,0,0,,False,8,True,False,False,서울특별시 성북구 돈암동 413-133외 1필지 다온숲 제나동 제4층 제402호,,,,,247000000.0,,1
기타,0,0,,False,8,True,False,False,서울특별시 도봉구 창동 603-46 북한산팰리스901동 제3층 제302호,,,,223000000.0,223000000.0,100.00%,1
기타,0,0,,False,3,True,False,False,서울특별시 성북구 정릉동 206-168 정릉캐슬 제102동 제2층 제202호,,,,285000000.0,285000000.0,100.00%,1
기타,0,0,,False,9,True,False,False,서울특별시 성북구 정릉동 206-168 정릉캐슬 제102동 제5층 제502호,,,,399000000.0,399000000.0,100.00%,1
오피스텔,0,0,,False,7,True,False,False,서울특별시 강북구 수유동 50-17외 2필지 씨엘블루 제5층 제503호,,,,,253000000.0,,1
오피스텔,0,0,,False,7,True,False,False,서울특별시 강북구 수유동 50-17외 2필지 씨엘블루 제6층 제601호,,,,,258000000.0,,1
오피스텔,0,0,,False,7,True,False,False,서울특별시 강북구 수유동 50-17외 2필지 씨엘블루 제6층 제602호,,,,,248000000.0,,1
오피스텔,0,0,,False,5,True,False,False,서울특별시 강북구 수유동 50-17외 2필지 씨엘블루 제6층 제605호,,,,,258000000.0,,1
오피스텔,0,0,,False,9,True,False,False,서울특별시 강북구 수유동 50-17외 2필지 씨엘블루 제7층 제703호,,,,,253000000.0,,1
아파트,0,0,,False,8,True,False,False,서울특별시 강북구 수유동 50-17외 2필지 씨엘블루 제11층 제1103호,,,,,300000000.0,,1
아파트,0,0,,False,5,True,False,False,서울특별시 성북구 정릉동 206-154 다온리치빌 제비동 제3층 제304호,,,,350000000.0,350000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,서울특별시 성북구 정릉동 206-154 다온리치빌 제비동 제5층 제501호,,,,265000000.0,265000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,서울특별시 성북구 정릉동 206-154 다온리치빌 제비동 제5층 제502호,,,,265000000.0,265000000.0,100.00%,1
아파트,0,0,,False,7,True,False,False,서울특별시 성북구 정릉동 206-154 다온리치빌 제비동 제5층 제503호,,,,255000000.0,255000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,서울특별시 성북구 정릉동 206-141 행복드림빌 제에이동 제2층 제203호,,,,270000000.0,270000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,서울특별시 성북구 정릉동 206-142 행복드림빌 제씨동 제2층 제202호,,,,235000000.0,235000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,서울특별시 성북구 정릉동 206-156 다온리치빌 제에이동 제5층 제501호,,,,255000000.0,255000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,서울특별시 성북구 정릉동 206-186외 1필지 행복드림빌 제비동 제2층 제202호,,,,250000000.0,250000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,서울특별시 성북구 정릉동 206-186외 1필지 행복드림빌 제비동 제2층 제203호,,,,240000000.0,240000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,서울특별시 성북구 정릉동 206-186외 1필지 행복드림빌 제비동 제3층 제302호,,,,250000000.0,250000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,서울특별시 성북구 정릉동 206-186외 1필지 행복드림빌 제비동 제3층 제303호,,,,240000000.0,240000000.0,100.00%,1
기타,0,0,,False,7,True,False,False,서울특별시 도봉구 창동 632-12외 2필지 창동3차가현월디움 제101동 제4층 제402호,,,,,328000000.0,,1
아파트,0,0,,False,3,True,False,False,서울특별시 성북구 정릉동 206-133외 2필지 가온팰리스 제디동 제3층 제301호,,,,265000000.0,265000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,서울특별시 성북구 정릉동 206-130 가온팰리스 제씨동 제4층 제401호,,,,263000000.0,263000000.0,100.00%,1
빌라,0,0,,False,5,True,False,False,서울특별시 강북구 수유동 482-114 현주빌라 제2층 제203호,,,,320000000.0,320000000.0,100.00%,1
빌라,0,0,,False,7,True,False,False,서울특별시 강북구 수유동 482-114 현주빌라 제3층 제302호,,,,300000000.0,300000000.0,100.00%,1
빌라,0,0,,False,7,True,False,False,서울특별시 강북구 수유동 482-114 현주빌라 제3층 제303호,,,,320000000.0,320000000.0,100.00%,1
빌라,0,0,,False,9,True,False,False,서울특별시 강북구 수유동 482-114 현주빌라 제4층 제402호,,,,422000000.0,422000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,서울특별시 성북구 정릉동 206-110외 4필지 반석드림빌 제1층 제104호,,,,,285000000.0,,1
아파트,0,0,,False,5,True,False,False,서울특별시 성북구 정릉동 206-110외 4필지 반석드림빌 제4층 제401호,,,,,265000000.0,,1
아파트,0,0,,False,3,True,False,False,서울특별시 강북구 수유동 738 한원힐트리움 수유 아파트 제3층 제303호,,,,233000000.0,233000000.0,100.00%,1
아파트,1,120000000,2023-08-02,False,4,True,False,False,서울특별시 도봉구 방학동 725-20 담하우스 제4층 제402호,,,,,,,1
아파트,0,0,,False,4,True,False,False,서울특별시 도봉구 방학동 725-20 담하우스 제5층 제501호,,,,,,,1
아파트,0,0,,False,16,True,False,False,서울특별시 강북구 수유동 739 북한산스카이뷰아파트 제1층 제108호,,,,425000000.0,370000000.0,87.06%,1
기타,0,0,,False,7,True,False,False,서울특별시 도봉구 창동 609-53 다온아트빌 제2층 제202호,,,,298000000.0,298000000.0,100.00%,1
빌라,0,0,,False,16,True,False,False,서울특별시 도봉구 창동 603-65 대원쉐르빌13차 제5층 제501호,,,,305000000.0,,,1
아파트,0,0,,False,3,True,False,False,서울특별시 도봉구 쌍문동 460-141 라온채 제4층 제403호,,,,,291000000.0,,1
아파트,0,0,,False,3,True,False,False,서울특별시 성북구 정릉동 401-1외 1필지 스마트빌 제에이동 제2층 제201호,,,,,399000000.0,,1
아파트,0,0,,False,3,True,False,False,서울특별시 성북구 정릉동 401-1외 1필지 스마트빌 제비동 제2층 제203호,,,,,419000000.0,,1
아파트,0,0,,False,1,True,False,False,서울특별시 성북구 정릉동 401-1외 1필지 스마트빌 제씨동 제5층 제502호,,,,,329000000.0,,1
아파트,0,0,,False,1,True,False,False,서울특별시 도봉구 쌍문동 122-97 다원힐스빌 제6층 제601호,,,,,335000000.0,,1
아파트,0,0,,False,5,True,False,False,서울특별시 강북구 수유동 53-80외 1필지 엠케이프라디움 제2층 제203호,,,,279000000.0,279000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,서울특별시 강북구 수유동 53-80외 1필지 엠케이프라디움 제3층 제303호,,,,279000000.0,279000000.0,100.00%,1
아파트,0,0,,False,7,True,False,False,서울특별시 강북구 수유동 53-80외 1필지 엠케이프라디움 제5층 제502호,,,,189000000.0,189000000.0,100.00%,1
아파트,0,0,,False,7,True,False,False,서울특별시 강북구 수유동 53-80외 1필지 엠케이프라디움 제5층 제503호,,,,279000000.0,279000000.0,100.00%,1
아파트,0,0,,False,14,True,False,False,서울특별시 강북구 수유동 519-44외 1필지 설악빌라트 제2층 제201호,,,,,358000000.0,,1
아파트,0,0,,False,10,True,False,False,서울특별시 강북구 수유동 519-44외 1필지 설악빌라트 제2층 제202호,,,,358000000.0,358000000.0,100.00%,1
아파트,0,0,,False,7,True,False,False,서울특별시 강북구 수유동 519-44외 1필지 설악빌라트 제3층 제301호,,,,358000000.0,358000000.0,100.00%,1
아파트,0,0,,False,7,True,False,False,서울특별시 강북구 수유동 519-44외 1필지 설악빌라트 제5층 제501호,,,,295000000.0,295000000.0,100.00%,1
아파트,0,0,,False,9,True,False,False,서울특별시 성북구 정릉동 147-4외 1필지 수성렉스빌 제2층 제202호,,,,190000000.0,190000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,서울특별시 성북구 정릉동 147-4외 1필지 수성렉스빌 제2층 제205호,,,,190000000.0,190000000.0,100.00%,1
아파트,0,0,,False,7,True,False,False,서울특별시 성북구 정릉동 147-4외 1필지 수성렉스빌 제4층 제401호,,,,350000000.0,420000000.0,120.00%,1
아파트,0,0,,False,1,True,False,False,서울특별시 중랑구 면목동 648-4외 3필지 리더스 제에이동 제6층 제602호,,,,,405000000.0,,1
빌라,1,30000000,2024-07-08,False,1,True,False,False,서울특별시 도봉구 쌍문동 422-61 대연골든빌에이 제3층 제301호,,,,360000000.0,,,1
다세대주택,2,270000000,2024-06-27,False,3,True,False,False,서울특별시 강북구 수유동 482-57외 3필지 도암힐하우스 제1층 제101호,,,,,,,1
아파트,0,0,,False,1,True,False,False,서울특별시 중랑구 면목동 1343-1 제2층 제202호,,,,158000000.0,200000000.0,126.58%,1
아파트,2,555000000,2018-10-19,False,6,True,False,False,서울특별시 노원구 상계동 693-2외 1필지 제7층 제714호,,,,150000000.0,,,1
아파트,0,0,,False,3,True,False,False,서울특별시 성북구 돈암동 538-109 제4층 제401호,,,,260000000.0,260000000.0,100.00%,1
빌라,0,0,,False,39,True,False,False,서울특별시 성북구 정릉동 402-172외 1필지 스카이빌 제3층 제301호,,,,,,,1
아파트,1,36000000,2020-12-28,False,6,True,False,False,서울특별시 성북구 정릉동 266-137 현대빌리지 제4층 제403호,,,,300000000.0,300000000.0,100.00%,1
아파트,2,100000000,2016-07-26,False,1,True,False,False,서울특별시 성북구 정릉동 266-86외 1필지 삼성그린빌라 제5층 제501호,,,,,,,1
아파트,5,1239080000,2023-11-07,False,8,True,False,False,서울특별시 성북구 정릉동 1037외 1필지 정릉꿈에그린 제201동 제2층 제엠202호,,,,,,,1
아파트,0,0,,False,5,True,False,False,서울특별시 성북구 정릉동 165-6 행복드림빌 제6층 제602호,,,,,,,1
아파트,0,0,,False,8,True,False,False,서울특별시 성북구 정릉동 559-43 제5층 제502호,,,,,278000000.0,,1
아파트,0,0,,False,3,True,False,False,서울특별시 성북구 정릉동 559-248 제1층 제102호,,,,219000000.0,219000000.0,100.00%,1
아파트,0,0,,False,1,True,False,False,서울특별시 성북구 정릉동 206-153 대성아트빌153 제2층 제202호,,,,365000000.0,370000000.0,101.37%,1
아파트,0,0,,False,8,True,False,False,서울특별시 성북구 정릉동 383-4 루마하우스정릉 제2층 제202호,,,,,229000000.0,,1
다세대주택,0,0,,False,8,True,False,False,서울특별시 성북구 정릉동 383-4 루마하우스정릉 제2층 제203호,,,,,230000000.0,,1
기타,0,0,,False,8,True,False,False,서울특별시 성북구 정릉동 192-237외 1필지 천우네오젠 제3층 제303호,,,,,205000000.0,,1
아파트,0,0,,False,5,True,False,False,서울특별시 성북구 정릉동 491-1 반석리치빌101동 제8층 제802호,,,,,,,1
아파트,0,0,,False,5,True,False,False,서울특별시 성북구 정릉동 206-120 천우네오젠 제3층 제305호,,,,193000000.0,200000000.0,103.63%,1
아파트,0,0,,False,4,True,False,False,서울특별시 성북구 정릉동 206-120 천우네오젠 제6층 제603호,,,,170000000.0,165000000.0,97.06%,1
아파트,1,120000000,2021-02-17,False,15,True,False,False,서울특별시 도봉구 쌍문동 460-353 제4층 제402호,,,,210000000.0,210000000.0,100.00%,1
다세대주택,1,26000000,2022-01-19,False,2,True,False,False,서울특별시 강북구 수유동 341-11 은진하이빌 제3층 제301호,,,,199000000.0,199000000.0,100.00%,1
다세대주택,0,0,,False,3,True,False,False,서울특별시 강북구 미아동 791-1668외 1필지 제2층 제204호,,,,,150000000.0,,1
아파트,0,0,,False,18,True,False,False,서울특별시 강북구 미아동 791-1732 제4층 제401호,,,,175000000.0,175000000.0,100.00%,1
빌라,0,0,,False,3,True,False,False,서울특별시 강북구 미아동 791-2816 해피하우스 제2층 제201호,,,,207000000.0,207000000.0,100.00%,1
아파트,0,0,,False,21,True,False,False,서울특별시 강북구 수유동 510-15외 1필지 더갤러리 제2층 제203호,,,,250000000.0,250000000.0,100.00%,1
아파트,0,0,,False,6,True,False,False,서울특별시 강북구 수유동 510-15외 1필지 더갤러리 제3층 제301호,,,,265000000.0,265000000.0,100.00%,1
아파트,0,0,,False,7,True,False,False,서울특별시 강북구 수유동 510-15외 1필지 더갤러리 제5층 제503호,,,,265000000.0,265000000.0,100.00%,1
아파트,0,0,,False,13,True,False,False,서울특별시 강북구 수유동 281-9 제4층 제401호,,,,245000000.0,245000000.0,100.00%,1
아파트,0,0,,False,15,True,False,False,서울특별시 강북구 수유동 712-11외 3필지 제3층 제304호,,,,180000000.0,,,1
아파트,1,221000000,2014-02-13,False,11,True,False,False,서울특별시 도봉구 창동 628-24 성우스타팰리스 제105동 제2층 제202호,,,,93875000.0,,,1
다세대주택,0,0,,False,6,True,False,False,서울특별시 도봉구 방학동 724-15 한솔파크 제3층 제302호,,,,180000000.0,,,1
아파트,0,0,,False,18,True,False,False,서울특별시 강북구 수유동 441-60 그랜드캐슬 제5층 제502호,,,,285000000.0,285000000.0,100.00%,1
아파트,1,30000000,2021-04-20,False,9,True,False,False,서울특별시 강북구 수유동 733 하이시티 제12층 제1201호,,,,109000000.0,109000000.0,100.00%,1
아파트,0,0,,False,16,True,False,False,서울특별시 강북구 수유동 560-126 유경쉐르빌 제에이동 제4층 제401호,,,,187000000.0,187000000.0,100.00%,1
아파트,3,208000000,2021-05-31,False,4,True,False,False,서울특별시 강북구 수유동 472-543 남광하이빌 제2동 제4층 제401호,,,,,,,1
아파트,0,0,,False,1,True,False,False,서울특별시 강북구 미아동 791-1896외 3필지 젤존주택 제2층 제201호,,,,300000000.0,280000000.0,93.33%,1
아파트,1,130000000,2020-04-17,False,11,True,False,False,서울특별시 강북구 수유동 733 하이시티 제3층 제302호,,,,,,,1
아파트,2,296000000,2021-01-15,False,14,True,False,False,서울특별시 강북구 미아동 776-85 한신빌라트 제2층 제203호,,,,310000000.0,290000000.0,93.55%,1
아파트,0,0,,False,7,True,False,False,서울특별시 강북구 수유동 472-134외 1필지 한솔에코빌 제비동 제2층 제201호,,,,240000000.0,240000000.0,100.00%,1
오피스텔,0,0,,False,10,True,False,False,서울특별시 강북구 수유동 50-30 연승카운티 제2층 제201호,,,,190000000.0,230000000.0,121.05%,1
아파트,0,0,,False,16,True,False,False,서울특별시 강북구 수유동 50-30 연승카운티 제3층 제303호,,,,230000000.0,259400000.0,112.78%,1
아파트,0,0,,False,1,True,False,False,서울특별시 강북구 수유동 301-15외 2필지 제501호,,,,,189000000.0,,1
아파트,0,0,,False,15,True,False,False,서울특별시 도봉구 창동 608-64외 1필지 제2층 제202호,,,,,,,1
아파트,0,0,,False,7,True,False,False,서울특별시 강북구 수유동 291-201 가온팰리스 제101동 제2층 제201호,,,,310000000.0,,,1
아파트,0,0,,False,13,True,False,False,서울특별시 강북구 수유동 296-15 신성젠트리스 제에이동 제5층 제502호,,,,245000000.0,245000000.0,100.00%,1
기타,0,0,,False,5,True,False,False,서울특별시 강북구 수유동 296-16 신성젠트리스 제비동 제1층 제101호,,,,105000000.0,,,1
기타,0,0,,False,8,True,False,False,서울특별시 강북구 수유동 48-8 수유프리미어엠 제10층 제1006호,,,,142000000.0,142000000.0,100.00%,1
아파트,0,0,,False,11,True,False,False,서울특별시 강북구 수유동 291-162외 1필지 프라비아 제2층 제202호,,,,,195000000.0,,1
다세대주택,1,200000000,2021-01-20,False,12,True,False,False,서울특별시 강북구 수유동 713-4 발해하우스 제404호,,,,250000000.0,250000000.0,100.00%,1
빌라,2,318000000,2023-07-20,False,3,True,False,False,서울특별시 도봉구 창동 607-25 북한산팰리스 제601동 제3층 제303호,,,,210000000.0,,,1
아파트,0,0,,False,7,True,False,False,서울특별시 강북구 수유동 270-27외 1필지 한양하이빌 제비동 제3층 제302호,,,,210000000.0,210000000.0,100.00%,1
아파트,2,157200000,2022-11-23,False,4,True,False,False,서울특별시 도봉구 도봉동 62-43 도봉투웨니퍼스트2단지 제204동 제3층 제302호,,,,,,,1
빌라,0,0,,False,9,True,False,False,서울특별시 강북구 미아동 791-1513외 1필지 한백빌라 제5층 제503호,,,,120000000.0,120000000.0,100.00%,1
아파트,1,319000000,2023-09-25,False,1,True,False,False,서울특별시 강북구 수유동 47-13외 6필지 대원쉐르빌아파트 제10층 제1004호,,,,420000000.0,,,1
기타,1,708000000,2017-09-29,False,2,True,False,False,서울특별시 강북구 수유동 252-201,,,,,75000000.0,,1
아파트,0,0,,False,2,True,False,False,서울특별시 도봉구 도봉동 634-6 다이아포레 제3층 제303호,,,,,181000000.0,,1
아파트,0,0,,False,1,True,False,False,서울특별시 도봉구 도봉동 634-6 다이아포레 제4층 제401호,,,,,235000000.0,,1
기타,0,0,,False,5,True,False,False,서울특별시 도봉구 쌍문동 460-326외 1필지 에이치케이팰리스 제4층 제402호,,,,,272000000.0,,1
아파트,1,30000000,2021-07-21,False,12,True,False,False,서울특별시 강북구 수유동 518-40 양지쉐르빌 제2층 제202호,,,,270000000.0,270000000.0,100.00%,1
아파트,0,0,,False,4,True,False,False,서울특별시 도봉구 창동 635-11 한일그랑빌 제2층 제203호,,,,285000000.0,285000000.0,100.00%,1
아파트,1,180000000,2018-10-01,False,11,True,False,False,서울특별시 강북구 수유동 472-138 초원빌리지 제비동 제4층 제402호,,,,,280000000.0,,1
아파트,0,0,,False,7,True,False,False,서울특별시 강북구 수유동 313-29 양지쉐르빌 제에이동 제2층 제201호,,,,,278000000.0,,1
아파트,0,0,,False,5,True,False,False,서울특별시 강북구 수유동 313-29 양지쉐르빌 제에이동 제4층 제403호,,,,,262000000.0,,1
아파트,0,0,,False,14,True,False,False,서울특별시 강북구 수유동 313-29 양지쉐르빌 제비동 제3층 제301호,,,,330000000.0,330000000.0,100.00%,1
빌라,0,0,,False,5,True,False,False,서울특별시 도봉구 쌍문동 460-15 에이치케이팰리스 제5층 제501호,,,,280000000.0,280000000.0,100.00%,1
다세대주택,0,0,,False,5,True,False,False,서울특별시 강북구 수유동 279-133 루미에르 제4층 제403호,,,,,240000000.0,,1
기타,0,0,,False,10,True,False,False,서울특별시 강북구 수유동 472-117외 1필지 더힐탑이엘 제5층 제502호,,,,,313500000.0,,1
아파트,0,0,,False,8,True,False,False,서울특별시 강북구 수유동 410-80외 2필지 참하우스토리 제4층 제402호,,,,,186000000.0,,1
아파트,0,0,,False,5,True,False,False,서울특별시 도봉구 쌍문동 448-7 탑클래스 제102동 제3층 제302호,,,,,195000000.0,,1
아파트,0,0,,False,20,True,False,False,서울특별시 강북구 수유동 557-55 청담하이빌 제101동 제5층 제502호,,,,270000000.0,270000000.0,100.00%,1
아파트,0,0,,False,9,True,False,False,서울특별시 강북구 수유동 472-216외 1필지 성진파크빌 제4층 제401호,,,,,220000000.0,,1
아파트,0,0,,False,11,True,False,False,서울특별시 강북구 수유동 472-216외 1필지 성진파크빌 제5층 제501호,,,,,240000000.0,,1
아파트,0,0,,False,1,True,False,False,서울특별시 도봉구 쌍문동 460-331외 3필지 휴포레 제1동 제2층 제201호,,,,,,,1
기타,0,0,,False,5,True,False,False,서울특별시 도봉구 쌍문동 460-331외 3필지 휴포레 제1동 제2층 제203호,,,,,179000000.0,,1
기타,0,0,,False,5,True,False,False,서울특별시 도봉구 쌍문동 460-331외 3필지 휴포레 제2동 제2층 제201호,,,,,176400000.0,,1
기타,0,0,,False,5,True,False,False,서울특별시 도봉구 창동 667-11외 2필지 가현월디움 제5층 제502호,,,,,165300000.0,,1
아파트,1,156000000,2020-11-23,False,20,True,False,False,서울특별시 도봉구 도봉동 625-114 정남하이츠빌 제5층 제502호,,,,243500000.0,240000000.0,98.56%,1
아파트,0,0,,False,11,True,False,False,서울특별시 강북구 수유동 451-184 글로리아캐슬에이동 제2층 제201호,,,,,,,1
빌라,0,0,,False,9,True,False,False,서울특별시 도봉구 도봉동 600-20 포레라스 제2층 제202호,,,,,250000000.0,,1
빌라,0,0,,False,5,True,False,False,서울특별시 도봉구 도봉동 600-20 포레라스 제3층 제301호,,,,,,,1
빌라,0,0,,False,11,True,False,False,서울특별시 도봉구 도봉동 600-20 포레라스 제4층 제401호,,,,,225750000.0,,1
아파트,2,225000000,2023-06-02,False,14,True,False,False,서울특별시 강북구 미아동 791-1344외 4필지 유경쉐르빌3 제가동 제2층 제201호,,,,,,,1
아파트,0,0,,False,7,True,False,False,서울특별시 강북구 수유동 442-14 로민하우스 제5층 제502호,,,,,,,1
아파트,0,0,,False,3,True,False,False,서울특별시 강북구 수유동 49-70 빌드아르떼 제비동 제6층 제601호,,,,,,,1
아파트,0,0,,False,7,True,False,False,서울특별시 도봉구 도봉동 583-6 미라이프 제4층 제403호,,,,202000000.0,202000000.0,100.00%,1
오피스텔,2,225000000,2022-10-04,False,7,True,False,False,서울특별시 강북구 수유동 711-19외 3필지 파크리움 제비동 제2층 제202호,,,,,210000000.0,,1
아파트,1,300000000,2020-12-01,False,7,True,False,False,서울특별시 도봉구 창동 650-13 현대빌리지 제4층 제402호,,,,303000000.0,303000000.0,100.00%,1
오피스텔,0,0,,False,9,True,False,False,서울특별시 은평구 역촌동 41-53 파크원 제6층 제602호,,,,248000000.0,,,1
다세대주택,0,0,,False,7,True,False,False,서울특별시 은평구 구산동 374 야긴하이빌 제에이동 제3층 제302호,,,,,240000000.0,,1
오피스텔,0,0,,False,9,True,False,False,서울특별시 은평구 역촌동 41-25 파크원 제3층 제302호,,,,250000000.0,250000000.0,100.00%,1
오피스텔,0,0,,False,1,True,False,False,서울특별시 은평구 역촌동 41-25 파크원 제3층 제303호,,,,275000000.0,275000000.0,100.00%,1
오피스텔,0,0,,False,7,True,False,False,서울특별시 은평구 역촌동 41-25 파크원 제4층 제401호,,,,245000000.0,245000000.0,100.00%,1
다세대주택,0,0,,False,5,True,False,False,서울특별시 은평구 역촌동 35-1외 3필지 더클래스 제3층 제304호,,,,279000000.0,278000000.0,99.64%,1
오피스텔,0,0,,False,3,True,False,False,서울특별시 은평구 역촌동 1-28 역촌팰리스 제4층 제402호,,,,,265000000.0,,1
오피스텔,0,0,,False,3,True,False,False,서울특별시 은평구 역촌동 1-28 역촌팰리스 제6층 제602호,,,,,275000000.0,,1
아파트,0,0,,False,3,True,False,False,서울특별시 은평구 구산동 16-10외 1필지 호원캐슬 제2층 제203호,,,,248000000.0,248000000.0,100.00%,1
아파트,0,0,,False,1,True,False,False,서울특별시 은평구 역촌동 59-30 대신벨리온 제2층 제204호,,,,269000000.0,269000000.0,100.00%,1
아파트,1,97500000,2022-09-19,False,5,True,False,False,서울특별시 은평구 역촌동 59-30 대신벨리온 제6층 제602호,,,,264000000.0,264000000.0,100.00%,1
다세대주택,0,0,,False,3,True,False,False,서울특별시 은평구 역촌동 20-28 태양아트빌 제4층 제403호,,,,355000000.0,355000000.0,100.00%,1
다세대주택,0,0,,False,1,True,False,False,서울특별시 은평구 역촌동 20-20외 2필지 금강블루 제2층 제202호,,,,278000000.0,273000000.0,98.20%,1
아파트,1,25040000,2005-10-06,False,4,True,False,False,서울특별시 은평구 대조동 240 팜스퀘어 제5층 제에이-001호,,,,,1907543.0,,1
아파트,0,0,,False,30,True,False,False,서울특별시 은평구 구산동 210-2외 1필지 아트힐 제비동 제2층 제202호,,,,280000000.0,280000000.0,100.00%,1
기타,0,0,,False,1,True,False,False,서울특별시 은평구 대조동 240 팜스퀘어 제10층 제에프-016호,,,,96095640.0,,,1
아파트,0,0,,False,14,True,False,False,서울특별시 은평구 역촌동 11-29외 3필지 삼성하이빌 제비동 제4층 제402호,,,,260000000.0,260000000.0,100.00%,1
아파트,0,0,,False,8,True,False,False,서울특별시 은평구 역촌동 60-56외 1필지 리치캐슬 제5층 제502호,,,,192000000.0,192000000.0,100.00%,1
아파트,0,0,,False,14,True,False,False,서울특별시 은평구 역촌동 10-28외 1필지 유니캐슬 제4층 제402호,,,,210000000.0,,,1
아파트,0,0,,False,13,True,False,False,서울특별시 은평구 대조동 27-3 삼성빌리지원 제3층 제302호,,,,155000000.0,,,1
아파트,0,0,,False,9,True,False,False,서울특별시 은평구 대조동 28-14 삼성빌리지 제5층 제502호,,,,310000000.0,310000000.0,100.00%,1
