건축물_유형,근저당권_개수,채권최고액,근저당권_설정일_최근,신탁_등기여부,압류_가압류_개수,선순위_채권_존재여부,전입_가능여부,우선변제권_여부,과거_매매가,과거_전세가,과거_전세가율,주소,전세가,매매가,전세가율,위험도
연립주택,0,0,,False,1,True,True,False,1875436389,1379864984,73.58%,,,,,1
다세대주택,0,0,,False,0,False,True,True,505327912,461970261,91.42%,,,,,0
아파트,0,0,,False,1,True,True,False,683123025,367650029,53.82%,,,,,1
아파트,3,761051762,2021-10-05,False,0,True,True,False,429215275,385090996,89.72%,,,,,1
아파트,1,179497492,2023-11-17,False,0,True,True,False,480089652,315063509,65.63%,,,,,1
다세대주택,0,0,,False,0,False,False,False,702229817,760854413,108.35%,,,,,1
아파트,1,342856814,2024-12-02,False,1,True,True,False,680418016,642509306,94.43%,,,,,1
아파트,2,605490164,2021-01-26,False,0,True,True,False,816727787,661945370,81.05%,,,,,1
아파트,0,0,,False,1,True,True,False,650811875,697835762,107.23%,,,,,1
아파트,0,0,,False,0,False,True,True,708382240,564694514,79.72%,,,,,0
아파트,1,154902182,2022-04-24,False,0,True,True,False,463249499,411752933,88.88%,,,,,1
오피스텔,0,0,,False,1,True,True,False,254622837,227123488,89.2%,,,,,1
다세대주택,0,0,,False,0,False,True,True,487836912,356323357,73.04%,,,,,0
빌라,0,0,,False,1,True,True,False,646815603,508871171,78.67%,,,,,1
아파트,0,0,,False,0,False,True,True,2637912713,2241410747,84.97%,,,,,0
아파트,0,0,,False,1,True,True,False,654788565,522660375,79.82%,,,,,1
오피스텔,1,248038651,2025-04-22,False,0,True,True,False,606460914,618205026,101.94%,,,,,1
아파트,3,277238857,2022-07-03,False,0,True,True,False,243992852,152409298,62.46%,,,,,1
빌라,3,141337467,2022-01-29,False,0,True,True,False,100000000,59155450,59.16%,,,,,1
단독주택,1,323910679,2021-11-29,False,0,True,True,False,1079832384,744602039,68.96%,,,,,0
오피스텔,1,280409105,2021-04-28,True,1,True,False,False,1024930447,589430014,57.51%,,,,,1
아파트,3,633573727,2024-08-03,False,0,True,True,False,359068861,201069301,56.0%,,,,,1
아파트,5,489568641,2023-06-23,False,0,True,True,False,247783992,212472706,85.75%,,,,,1
아파트,0,0,,False,0,False,True,True,1205273800,903490284,74.96%,,,,,0
아파트,1,165422847,2023-08-09,False,0,True,True,False,459469006,309885695,67.44%,,,,,1
다세대주택,1,47141652,2023-03-03,False,0,True,True,False,100000000,107174332,107.17%,,,,,1
빌라,0,0,,False,0,False,True,True,669843320,358680478,53.55%,,,,,0
아파트,4,909790366,2023-07-07,False,1,True,True,False,490607338,282569566,57.6%,,,,,1
다세대주택,1,84777109,2025-02-12,False,0,True,True,False,323082633,247971175,76.75%,,,,,1
아파트,1,486456214,2023-02-11,False,0,True,True,False,1011715548,1083257974,107.07%,,,,,1
아파트,4,379734205,2023-02-10,False,0,True,True,False,248986350,172191905,69.16%,,,,,1
연립주택,0,0,,False,0,False,True,True,502139020,528875738,105.32%,,,,,1
아파트,1,223444324,2022-07-08,False,0,True,True,False,727840680,563641396,77.44%,,,,,1
오피스텔,4,1006590122,2021-12-05,False,0,True,True,False,799142875,400015910,50.06%,,,,,1
아파트,0,0,,False,0,False,True,True,100000000,58349499,58.35%,,,,,0
아파트,2,116697331,2021-11-12,False,0,True,True,False,120157508,102762995,85.52%,,,,,1
다세대주택,0,0,,False,0,False,True,True,550730755,568542146,103.23%,,,,,1
빌라,0,0,,False,0,False,True,True,581533255,329658377,56.69%,,,,,0
연립주택,1,282988933,2024-11-03,False,0,True,True,False,616092465,671208492,108.95%,,,,,1
아파트,0,0,,False,1,True,True,False,172794900,90893023,52.6%,,,,,1
연립주택,0,0,,False,0,False,True,True,672618171,453333584,67.4%,,,,,0
아파트,0,0,,True,0,False,False,False,2769690811,2478202037,89.48%,,,,,1
아파트,3,813925624,2022-11-29,False,0,True,True,False,595049462,462300460,77.69%,,,,,1
오피스텔,2,182806160,2025-02-11,False,0,True,True,False,209769664,166229496,79.24%,,,,,1
아파트,3,1867007988,2022-01-06,False,0,True,True,False,1553584957,1473087571,94.82%,,,,,1
아파트,1,358998592,2024-05-24,False,0,True,True,False,818847684,482374168,58.91%,,,,,1
아파트,2,671550776,2024-08-19,False,0,True,True,False,847551887,840986639,99.23%,,,,,1
아파트,5,1867907847,2020-11-21,False,0,True,True,False,733147707,438132698,59.76%,,,,,1
단독주택,0,0,,False,0,False,True,True,352526310,256099845,72.65%,,,,,0
단독주택,2,426272287,2022-08-10,False,0,True,True,False,795160228,469974119,59.1%,,,,,1
오피스텔,1,383026530,2021-02-06,False,0,True,True,False,949681254,900785108,94.85%,,,,,1
오피스텔,1,149380996,2020-08-22,False,0,True,True,False,266683010,168535223,63.2%,,,,,1
오피스텔,1,116697090,2023-08-17,False,0,True,True,False,387210285,422379499,109.08%,,,,,1
단독주택,0,0,,False,0,False,True,True,211666899,163403661,77.2%,,,,,0
아파트,5,2638754425,2021-07-10,False,0,True,True,False,914052063,961968222,105.24%,,,,,1
아파트,0,0,,False,0,False,True,True,288764640,189916329,65.77%,,,,,0
단독주택,1,239580522,2024-12-06,False,0,True,True,False,555809728,377416757,67.9%,,,,,1
아파트,0,0,,False,0,False,True,True,705120545,563181633,79.87%,,,,,0
아파트,1,211399186,2022-01-21,False,0,True,True,False,455520531,261838000,57.48%,,,,,1
빌라,0,0,,True,0,False,True,True,804020809,430621872,53.56%,,,,,1
빌라,0,0,,False,0,False,False,False,375067455,290272298,77.39%,,,,,0
다가구주택,5,730760450,2023-01-30,False,0,True,True,False,409990182,322044542,78.55%,,,,,1
아파트,0,0,,False,0,False,True,True,818142540,560760978,68.54%,,,,,0
다가구주택,0,0,,False,0,False,True,True,882007839,833613557,94.51%,,,,,0
오피스텔,0,0,,False,1,True,True,False,227093706,180483164,79.48%,,,,,1
아파트,0,0,,False,0,False,True,True,681441655,604179456,88.66%,,,,,0
아파트,2,186601916,2024-08-23,False,0,True,True,False,347852569,359519607,103.35%,,,,,1
아파트,2,462736028,2025-03-19,False,0,True,True,False,422720883,303250329,71.74%,,,,,1
오피스텔,0,0,,False,1,True,True,False,257988560,189975694,73.64%,,,,,1
오피스텔,0,0,,False,0,False,True,True,490526729,435041944,88.69%,,,,,0
아파트,3,865175937,2024-05-07,False,0,True,True,False,558506113,395348566,70.79%,,,,,1
아파트,4,627624740,2021-09-24,False,0,True,True,False,494111962,509602031,103.13%,,,,,1
오피스텔,0,0,,False,0,False,True,True,666231790,582650930,87.45%,,,,,0
아파트,0,0,,False,0,False,True,True,362471179,259337211,71.55%,,,,,0
연립주택,1,210254808,2022-11-22,False,0,True,True,False,555135356,535854316,96.53%,,,,,1
빌라,3,792587338,2023-09-07,False,0,True,True,False,557517689,471331418,84.54%,,,,,1
빌라,1,47477810,2020-12-09,False,0,True,True,False,109704289,64788863,59.06%,,,,,1
다세대주택,0,0,,False,0,False,True,True,371304331,197852661,53.29%,,,,,0
빌라,1,365965836,2024-03-07,False,0,True,True,False,862883940,758241628,87.87%,,,,,1
아파트,1,221456587,2022-02-25,False,0,True,True,False,607079173,460472515,75.85%,,,,,1
아파트,0,0,,True,0,False,False,False,832288132,476967748,57.31%,,,,,1
아파트,0,0,,False,0,False,True,True,340653218,328393697,96.4%,,,,,0
빌라,1,147232173,2020-09-30,False,0,True,True,False,518299247,385106428,74.3%,,,,,1
아파트,0,0,,False,0,False,True,True,212211565,217691788,102.58%,,,,,1
연립주택,0,0,,False,0,False,True,True,985304359,747787217,75.89%,,,,,0
단독주택,0,0,,False,0,False,True,True,1871825887,1395430313,74.55%,,,,,0
다세대주택,5,463928740,2024-07-11,False,0,True,True,False,195679326,118604980,60.61%,,,,,1
아파트,0,0,,False,0,False,True,True,453275960,334317681,73.76%,,,,,0
아파트,5,1660415021,2021-08-26,False,1,True,True,False,614451402,664523703,108.15%,,,,,1
아파트,1,283248254,2022-04-11,False,0,True,True,False,524833076,457588037,87.19%,,,,,1
아파트,1,45977118,2021-04-08,False,0,True,True,False,100000000,57125849,57.13%,,,,,1
빌라,0,0,,False,0,False,True,True,768835850,385775002,50.18%,,,,,0
오피스텔,0,0,,False,0,False,True,True,100000000,68355740,68.36%,,,,,0
아파트,0,0,,False,1,True,True,False,212135655,137344418,64.74%,,,,,1
아파트,5,1030954742,2021-05-08,False,0,True,True,False,577812538,303572570,52.54%,,,,,1
오피스텔,3,197892042,2022-04-21,False,0,True,True,False,254378151,149734074,58.86%,,,,,1
아파트,2,281034677,2022-06-14,False,0,True,True,False,340565003,298386614,87.62%,,,,,1
아파트,3,1847385180,2024-05-07,False,0,True,True,False,1143339950,1080458112,94.5%,,,,,1
빌라,0,0,,False,0,False,True,True,815926669,473179815,57.99%,,,,,0
아파트,0,0,,False,1,True,True,False,546185144,508350206,93.07%,,,,,1
빌라,1,341620994,2021-04-08,False,0,True,True,False,781641257,447835609,57.29%,,,,,1
빌라,1,353526179,2025-08-06,False,0,True,True,False,836556439,919797179,109.95%,,,,,1
오피스텔,1,51503183,2022-07-04,False,0,True,True,False,154974635,113222495,73.06%,,,,,1
빌라,0,0,,False,0,False,True,True,474194561,321806237,67.86%,,,,,0
아파트,0,0,,False,0,False,True,True,826085060,689405084,83.45%,,,,,0
오피스텔,0,0,,False,0,False,True,True,100000000,108927266,108.93%,,,,,1
오피스텔,1,240437020,2023-09-16,False,0,True,True,False,607510411,386811632,63.67%,,,,,1
빌라,2,284621444,2025-01-23,False,1,True,True,False,324502078,183423173,56.52%,,,,,1
연립주택,0,0,,False,0,False,True,True,862731887,583509117,67.64%,,,,,0
빌라,1,381582768,2023-10-04,False,0,True,True,False,808687978,658439609,81.42%,,,,,1
다세대주택,0,0,,True,0,False,False,False,670805753,467627600,69.71%,,,,,1
단독주택,2,834383525,2022-04-27,False,0,True,True,False,707351395,449321730,63.52%,,,,,1
오피스텔,4,343727649,2021-10-11,False,0,True,True,False,293102444,316951228,108.14%,,,,,1
다세대주택,2,256509304,2025-07-17,False,0,True,True,False,256613450,171770014,66.94%,,,,,1
단독주택,3,600783389,2021-12-01,False,0,True,True,False,688683324,434090086,63.03%,,,,,1
연립주택,0,0,,False,1,True,True,False,880329012,891000195,101.21%,,,,,1
다세대주택,1,306553101,2024-07-05,False,1,True,True,False,723838857,479668091,66.27%,,,,,1
단독주택,0,0,,False,0,False,True,True,903427817,681396964,75.42%,,,,,0
빌라,0,0,,False,0,False,True,True,693658513,735184621,105.99%,,,,,1
빌라,1,202828647,2024-10-31,False,0,True,True,False,686563391,543437923,79.15%,,,,,1
다세대주택,1,428515355,2025-04-02,False,0,True,True,False,760431166,587199887,77.22%,,,,,1
오피스텔,3,811388990,2024-01-25,False,0,True,True,False,466965852,495577336,106.13%,,,,,1
아파트,0,0,,False,0,False,True,True,485652324,508305895,104.66%,,,,,1
오피스텔,0,0,,False,0,False,True,True,722825921,549039766,75.96%,,,,,0
다세대주택,0,0,,False,0,False,True,True,624174805,380423096,60.95%,,,,,0
빌라,1,284070955,2024-03-13,False,0,True,True,False,779349703,586712090,75.28%,,,,,1
아파트,1,353145784,2021-02-13,True,0,True,False,False,943827723,911716062,96.6%,,,,,1
아파트,1,361936637,2021-11-20,False,0,True,True,False,695657456,647732920,93.11%,,,,,1
다세대주택,0,0,,False,0,False,True,True,1188804435,644640475,54.23%,,,,,0
아파트,1,171786514,2025-07-14,False,1,True,True,False,442654417,307392551,69.44%,,,,,1
빌라,3,351580283,2024-04-14,False,0,True,True,False,322744760,235420879,72.94%,,,,,1
아파트,1,199125362,2024-12-01,True,0,True,False,False,475226424,316182483,66.53%,,,,,1
단독주택,1,260219456,2023-03-29,False,0,True,True,False,698566169,440784422,63.1%,,,,,1
아파트,2,505393121,2021-06-01,False,0,True,True,False,430001674,440609253,102.47%,,,,,1
오피스텔,2,269619688,2022-03-19,False,0,True,True,False,305290739,275933465,90.38%,,,,,1
빌라,0,0,,False,1,True,True,False,759777946,457877874,60.26%,,,,,1
빌라,5,877471183,2021-11-20,False,0,True,True,False,602163202,457544764,75.98%,,,,,1
아파트,0,0,,False,0,False,True,True,779811229,491356642,63.01%,,,,,0
아파트,3,1143125573,2021-02-05,False,0,True,False,False,962239023,806624254,83.83%,,,,,1
다세대주택,0,0,,False,0,False,True,True,1508012641,1519277758,100.75%,,,,,1
아파트,0,0,,False,0,False,True,True,647605515,375090787,57.92%,,,,,0
다세대주택,4,688894211,2022-06-15,False,0,True,True,False,385340340,273850393,71.07%,,,,,1
빌라,0,0,,True,0,False,False,False,1161085836,607558715,52.33%,,,,,1
빌라,1,39730440,2023-02-24,False,0,True,True,False,142306224,120483630,84.67%,,,,,1
아파트,1,336353464,2023-10-08,True,0,True,False,False,825435322,615488101,74.57%,,,,,1
오피스텔,2,303711497,2021-05-25,False,0,True,True,False,361200118,380113206,105.24%,,,,,1
오피스텔,1,296689660,2025-02-26,False,0,True,True,False,628563689,534630626,85.06%,,,,,1
오피스텔,0,0,,False,1,True,True,False,452329399,286286914,63.29%,,,,,1
빌라,0,0,,False,0,False,True,True,412836966,354466451,85.86%,,,,,0
단독주택,1,84490737,2022-01-08,False,0,True,True,False,175104690,192612897,110.0%,,,,,1
빌라,1,165469468,2021-04-24,False,0,True,True,False,290684392,173123042,59.56%,,,,,1
오피스텔,0,0,,False,1,True,True,False,921785408,883876185,95.89%,,,,,1
오피스텔,3,179226449,2022-12-16,False,0,True,True,False,137978914,149824348,108.58%,,,,,1
아파트,1,120113852,2021-12-09,False,0,True,True,False,452374223,257009793,56.81%,,,,,0
아파트,1,138134812,2021-11-13,False,0,True,True,False,242547037,238700867,98.41%,,,,,1
빌라,1,158036721,2024-01-10,False,0,True,True,False,290353550,196849385,67.8%,,,,,1
다세대주택,0,0,,False,0,False,True,True,354579771,296876408,83.73%,,,,,0
아파트,4,345456848,2021-07-23,False,0,True,True,False,220868890,163226594,73.9%,,,,,1
다가구주택,0,0,,False,0,False,False,False,468086329,419827593,89.69%,,,,,1
아파트,0,0,,False,0,False,True,True,274487111,208079541,75.81%,,,,,0
빌라,0,0,,False,0,False,True,True,1031192850,541694142,52.53%,,,,,0
연립주택,3,594783113,2022-07-10,False,0,True,True,False,383845675,199534853,51.98%,,,,,1
오피스텔,2,333699569,2022-08-23,False,0,True,True,False,346802827,342663112,98.81%,,,,,1
오피스텔,1,246063689,2024-03-27,False,0,True,True,False,486523787,303508569,62.38%,,,,,1
빌라,1,44529343,2020-10-13,True,0,True,False,False,133303702,90116018,67.6%,,,,,1
빌라,0,0,,False,0,False,True,True,336580214,181431006,53.9%,,,,,0
다세대주택,0,0,,False,0,False,True,True,604599555,384773214,63.64%,,,,,0
빌라,1,209594336,2024-04-29,False,0,True,True,False,467544825,426710282,91.27%,,,,,1
빌라,1,116718142,2024-04-07,False,0,True,True,False,356090543,313722312,88.1%,,,,,1
빌라,0,0,,False,0,False,True,True,505657713,394951642,78.11%,,,,,0
아파트,1,326242918,2023-09-01,False,0,True,True,False,626818507,612825781,97.77%,,,,,1
아파트,0,0,,False,0,False,True,True,667085122,403766020,60.53%,,,,,0
빌라,3,156602111,2023-08-19,False,0,True,True,False,124229924,126796706,102.07%,,,,,1
아파트,1,209888472,2020-10-25,False,0,True,False,False,396008268,315322954,79.63%,,,,,1
다세대주택,3,2268526123,2023-09-22,True,0,True,False,False,1310773242,915281064,69.83%,,,,,1
다세대주택,2,513816385,2023-12-13,False,1,True,True,False,446502788,235126248,52.66%,,,,,1
다세대주택,1,344280744,2022-08-16,False,0,True,True,False,767652639,628698097,81.9%,,,,,1
오피스텔,0,0,,False,1,True,True,False,875589263,857312573,97.91%,,,,,1
아파트,4,1330702695,2025-03-06,False,0,True,False,False,565640332,296159250,52.36%,,,,,1
다세대주택,3,938528328,2023-05-09,False,1,True,True,False,927927120,932877473,100.53%,,,,,1
빌라,4,1106509606,2021-07-27,False,0,True,False,False,675077469,727581907,107.78%,,,,,1
아파트,0,0,,False,0,False,True,True,757490204,477772169,63.07%,,,,,0
빌라,5,711190266,2020-12-16,False,0,True,True,False,342528861,221286381,64.6%,,,,,1
아파트,2,255906002,2020-12-08,False,0,True,True,False,461025455,457295452,99.19%,,,,,1
오피스텔,0,0,,False,0,False,True,True,670339877,413043708,61.62%,,,,,0
빌라,3,453914013,2022-05-13,False,0,True,True,False,329737085,168085445,50.98%,,,,,1
다세대주택,1,220380030,2023-06-10,False,0,True,True,False,637699393,323633775,50.75%,,,,,0
빌라,0,0,,False,0,False,True,True,739447903,416174493,56.28%,,,,,0
아파트,0,0,,False,0,False,True,True,100000000,64697708,64.7%,,,,,0
빌라,0,0,,False,0,False,True,True,1076782849,697042745,64.73%,,,,,0
빌라,0,0,,False,0,False,True,True,350156244,372826573,106.47%,,,,,1
빌라,1,180608550,2021-01-18,False,0,True,True,False,751573202,584280558,77.74%,,,,,1
다세대주택,0,0,,False,1,True,True,False,436911624,413749386,94.7%,,,,,1
빌라,2,768639839,2024-11-23,False,0,True,True,False,776381483,818919911,105.48%,,,,,1
빌라,0,0,,False,0,False,True,True,608065737,524581520,86.27%,,,,,0
아파트,1,116865078,2023-01-24,False,0,True,True,False,232286895,192819763,83.01%,,,,,1
빌라,1,169140326,2025-04-05,False,0,True,True,False,511609137,271846605,53.14%,,,,,0
아파트,1,150574998,2023-08-02,False,0,True,True,False,523343093,408539500,78.06%,,,,,1
아파트,1,453539407,2023-10-24,False,0,True,True,False,965372753,483061678,50.04%,,,,,0
아파트,0,0,,False,0,False,True,True,641151481,677041369,105.6%,,,,,1
아파트,4,671730220,2023-09-17,False,0,True,True,False,420038119,273748593,65.17%,,,,,1
빌라,0,0,,False,1,True,True,False,479820854,311262879,64.87%,,,,,1
다세대주택,0,0,,False,0,False,True,True,326076280,343265571,105.27%,,,,,1
아파트,0,0,,False,0,False,True,True,160356496,116186882,72.46%,,,,,0
아파트,1,297291998,2021-08-19,False,0,True,True,False,1018850199,617771336,60.63%,,,,,0
아파트,1,64377530,2022-10-10,False,0,True,True,False,139987279,123075435,87.92%,,,,,1
연립주택,0,0,,False,0,False,True,True,571781041,470695827,82.32%,,,,,0
오피스텔,1,143863951,2021-08-12,False,1,True,True,False,316757775,279789340,88.33%,,,,,1
단독주택,0,0,,False,0,False,True,True,343066523,331385147,96.6%,,,,,0
아파트,0,0,,False,0,False,True,True,1718002887,1825225978,106.24%,,,,,1
아파트,5,1631285031,2024-02-22,False,0,True,True,False,882387579,449582343,50.95%,,,,,1
빌라,0,0,,True,0,False,False,False,898296656,539053387,60.01%,,,,,1
오피스텔,4,680003115,2024-02-20,False,0,True,True,False,470808521,360381288,76.55%,,,,,1
아파트,0,0,,False,0,False,True,True,1645482365,934522396,56.79%,,,,,0
아파트,1,351205212,2021-09-24,False,0,True,True,False,765664322,564268431,73.7%,,,,,1
아파트,1,413288934,2024-01-18,False,1,True,True,False,1002551134,751073890,74.92%,,,,,1
연립주택,1,728876131,2020-10-06,False,0,True,True,False,1609329653,950505862,59.06%,,,,,1
빌라,0,0,,True,0,False,False,False,555946987,409580196,73.67%,,,,,1
아파트,1,219433850,2021-07-20,False,0,True,True,False,777045704,552824828,71.14%,,,,,0
아파트,5,805862191,2024-09-11,False,0,True,True,False,667620154,538022750,80.59%,,,,,1
다세대주택,0,0,,False,0,False,True,True,601073688,451319702,75.09%,,,,,0
오피스텔,0,0,,False,0,False,True,True,205759471,108136022,52.55%,,,,,0
아파트,0,0,,True,0,False,False,False,744714512,486795145,65.37%,,,,,1
오피스텔,0,0,,True,0,False,False,False,557960523,418075883,74.93%,,,,,1
아파트,2,271159409,2024-08-25,False,0,True,True,False,310074220,301120633,97.11%,,,,,1
다세대주택,2,140456267,2021-12-24,False,0,True,True,False,200075617,102748181,51.35%,,,,,1
빌라,0,0,,False,0,False,True,True,647663707,380167504,58.7%,,,,,0
빌라,1,244896369,2022-09-08,False,0,True,True,False,655452490,401267307,61.22%,,,,,0
단독주택,2,299632047,2021-04-24,False,0,True,True,False,338356778,327714048,96.85%,,,,,1
다세대주택,3,592981710,2022-09-22,False,0,True,True,False,587657524,386378740,65.75%,,,,,1
빌라,0,0,,False,0,False,True,True,281095436,275503769,98.01%,,,,,0
아파트,1,126975114,2020-10-22,False,0,True,True,False,233721584,181667196,77.73%,,,,,1
아파트,0,0,,False,0,False,True,True,661303896,341415931,51.63%,,,,,0
아파트,2,634627969,2022-02-17,False,0,True,True,False,709622693,459531723,64.76%,,,,,1
아파트,1,285002463,2021-04-15,False,0,True,True,False,621890074,658021058,105.81%,,,,,1
빌라,1,181476333,2022-12-28,False,0,True,True,False,386301320,350419500,90.71%,,,,,1
빌라,3,456092276,2024-03-21,False,0,True,True,False,290984461,282627596,97.13%,,,,,1
단독주택,1,228555721,2024-09-16,False,0,True,True,False,648872724,523909866,80.74%,,,,,1
아파트,0,0,,False,0,False,True,True,100000000,87434264,87.43%,,,,,0
아파트,2,475192683,2023-11-01,True,1,True,False,False,689376927,346327824,50.24%,,,,,1
아파트,5,1062081641,2020-10-05,False,0,True,True,False,798870162,495201770,61.99%,,,,,1
다가구주택,4,1288985052,2023-11-03,False,0,True,True,False,555817708,442199666,79.56%,,,,,1
다세대주택,3,2968485629,2023-09-10,True,0,True,False,False,2060930752,2235484670,108.47%,,,,,1
오피스텔,2,522336794,2021-09-06,False,0,True,True,False,847256090,667685079,78.81%,,,,,1
아파트,2,1005567632,2021-08-27,False,0,True,True,False,1624162571,1365443671,84.07%,,,,,1
오피스텔,0,0,,False,0,False,True,True,875998247,921658968,105.21%,,,,,1
아파트,1,54454630,2025-05-03,False,1,True,True,False,100000000,83172092,83.17%,,,,,1
빌라,2,61794836,2024-05-30,False,1,True,True,False,100000000,61826292,61.83%,,,,,1
오피스텔,1,436745488,2021-08-02,False,0,True,True,False,929844476,476476636,51.24%,,,,,0
빌라,1,376376419,2024-01-21,False,0,True,True,False,638287289,440897523,69.08%,,,,,1
아파트,1,398916070,2021-06-09,False,1,True,True,False,769212036,507082104,65.92%,,,,,1
빌라,1,259984399,2021-10-27,False,0,True,True,False,472333657,500708089,106.01%,,,,,1
아파트,1,155003216,2023-01-17,False,0,True,True,False,511372869,328753958,64.29%,,,,,0
오피스텔,0,0,,False,0,False,True,True,722259280,531497599,73.59%,,,,,0
다세대주택,0,0,,False,0,False,True,True,448347180,329466485,73.48%,,,,,0
아파트,1,406113159,2025-01-23,False,0,True,True,False,688847806,358669219,52.07%,,,,,1
연립주택,0,0,,False,0,False,True,True,621625410,581260896,93.51%,,,,,0
다세대주택,2,634769423,2025-06-09,False,0,True,True,False,681273946,396965438,58.27%,,,,,1
연립주택,1,68176830,2023-12-11,False,1,True,True,False,197630766,167493725,84.75%,,,,,1
다가구주택,1,101451589,2023-12-28,False,0,True,True,False,236579395,151651999,64.1%,,,,,1
아파트,0,0,,False,0,False,True,True,768579503,396481251,51.59%,,,,,0
빌라,1,132782216,2025-03-14,False,0,True,True,False,233944998,197670389,84.49%,,,,,1
단독주택,0,0,,True,0,False,False,False,487775704,375375211,76.96%,,,,,1
오피스텔,0,0,,False,0,False,True,True,552650209,474612494,85.88%,,,,,0
단독주택,0,0,,True,0,False,False,False,603449774,317428615,52.6%,,,,,1
오피스텔,3,893662454,2021-06-02,False,0,True,True,False,500843876,516034735,103.03%,,,,,1
다가구주택,0,0,,False,0,False,True,True,2336681973,1813604797,77.61%,,,,,0
단독주택,1,141222475,2025-02-19,False,1,True,True,False,475206034,509173515,107.15%,,,,,1
빌라,4,869787931,2021-04-25,False,0,True,True,False,457964045,270857174,59.14%,,,,,1
아파트,2,360194565,2022-04-17,False,0,True,True,False,380647323,371052856,97.48%,,,,,1
단독주택,1,386189809,2025-04-14,False,0,True,True,False,763472888,787987264,103.21%,,,,,1
빌라,0,0,,False,0,False,True,True,545255389,422097549,77.41%,,,,,0
아파트,0,0,,False,0,False,True,True,591912323,299706785,50.63%,,,,,0
아파트,0,0,,False,0,False,True,True,608239956,467690282,76.89%,,,,,0
오피스텔,2,265937394,2022-03-02,False,0,True,True,False,464463365,446295232,96.09%,,,,,1
아파트,1,167517929,2022-03-18,False,0,True,True,False,396196558,201513965,50.86%,,,,,0
오피스텔,2,405623114,2024-01-17,False,1,True,True,False,643436105,460622784,71.59%,,,,,1
아파트,3,1351456692,2023-08-17,False,0,True,True,False,838050669,898128975,107.17%,,,,,1
오피스텔,1,162998609,2025-05-29,False,1,True,True,False,280806554,155849487,55.5%,,,,,1
다세대주택,0,0,,False,0,False,True,True,1200088988,1205972358,100.49%,,,,,1
아파트,0,0,,False,0,False,True,True,807497592,809969988,100.31%,,,,,1
오피스텔,1,64413418,2022-05-25,False,0,True,True,False,238469728,211608659,88.74%,,,,,1
오피스텔,1,281075714,2025-06-23,False,1,True,True,False,473914301,343908226,72.57%,,,,,1
오피스텔,2,193730181,2021-04-30,False,0,True,True,False,219689064,126762916,57.7%,,,,,1
오피스텔,0,0,,False,0,False,True,True,355774086,390301771,109.7%,,,,,1
빌라,0,0,,False,0,False,True,True,399551243,320546917,80.23%,,,,,0
아파트,3,328780191,2022-04-23,False,0,True,True,False,232236580,225796668,97.23%,,,,,1
단독주택,0,0,,True,0,False,True,True,1003067611,706118394,70.4%,,,,,1
아파트,3,678160780,2021-11-29,False,0,True,True,False,432219099,227554984,52.65%,,,,,1
다가구주택,1,229519168,2022-03-16,False,0,True,True,False,488072160,351442932,72.01%,,,,,1
오피스텔,2,284699975,2023-09-01,False,0,True,True,False,337145499,250571028,74.32%,,,,,1
다세대주택,0,0,,True,0,False,False,False,124515254,65032293,52.23%,,,,,1
단독주택,2,396846988,2022-08-08,False,0,True,True,False,536265936,378877674,70.65%,,,,,1
아파트,0,0,,False,0,False,True,True,310316835,203870962,65.7%,,,,,0
오피스텔,3,1485667218,2021-08-13,False,0,True,True,False,860486251,668800066,77.72%,,,,,1
빌라,2,346356783,2023-12-22,False,0,True,True,False,605047885,379055173,62.65%,,,,,1
다가구주택,0,0,,False,0,False,True,True,100000000,83960368,83.96%,,,,,0
아파트,1,223418541,2024-08-26,False,0,True,True,False,484749007,254389118,52.48%,,,,,0
아파트,1,228639512,2020-12-16,False,0,True,True,False,584620960,307477641,52.59%,,,,,0
다세대주택,2,526005526,2024-06-01,False,0,True,True,False,474881069,346126683,72.89%,,,,,1
아파트,0,0,,False,0,False,True,True,185373772,121060548,65.31%,,,,,0
빌라,3,793400782,2022-11-09,False,0,True,True,False,506522762,502387295,99.18%,,,,,1
아파트,0,0,,False,1,True,True,False,776458266,447704972,57.66%,,,,,1
오피스텔,0,0,,False,0,False,True,True,406831104,347937069,85.52%,,,,,0
빌라,3,851177042,2021-09-05,False,0,True,True,False,759075723,597524491,78.72%,,,,,1
아파트,2,879521280,2021-10-13,False,1,True,True,False,772187154,655947139,84.95%,,,,,1
오피스텔,4,1177151555,2022-06-08,False,0,True,True,False,901836394,763657503,84.68%,,,,,1
아파트,4,737175316,2020-10-11,False,0,True,True,False,521535970,383469462,73.53%,,,,,1
아파트,1,477719134,2024-05-13,False,0,True,True,False,957864691,546836487,57.09%,,,,,1
아파트,2,506944689,2025-07-13,False,0,True,True,False,554156243,317485735,57.29%,,,,,1
아파트,4,1109669014,2021-09-24,False,0,True,True,False,501057464,288647074,57.61%,,,,,1
아파트,0,0,,False,0,False,True,True,412685573,210630525,51.04%,,,,,0
아파트,0,0,,False,0,False,True,True,797880216,795391615,99.69%,,,,,0
오피스텔,2,824854507,2021-12-08,False,0,True,True,False,802985996,592455701,73.78%,,,,,1
오피스텔,1,224878988,2021-01-14,False,0,True,True,False,462756824,315333785,68.14%,,,,,1
연립주택,0,0,,False,0,False,False,False,303054062,191420366,63.16%,,,,,0
오피스텔,1,218082523,2022-03-01,False,0,True,True,False,475352966,370169450,77.87%,,,,,1
